,Unnamed: 0,zpid,price,bedrooms,bathrooms,squarefeetarea,latitude,street_address,zipcode,link,longitude,half_bathroom,lot_area,home_type
36,36,2127049345,36000,1,1.0,656,36.066216,"""1730 E 67th St UNIT K103""","""74136""",https://www.zillow.com/homedetails/1730-E-67th-St-UNIT-K103-Tulsa-OK-74136/2127049345_zpid/,-95.965294,0.0,26564630.4,Condominium
37,37,22134768,80000,1,1.0,720,36.147663,"""410 W 7th St APT 625""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-APT-625-Tulsa-OK-74119/22134768_zpid/,-95.99413,0.0,,Condominium
38,38,22167782,120000,1,1.0,761,36.106487,"""3841 S Quincy Ave UNIT C""","""74105""",https://www.zillow.com/homedetails/3841-S-Quincy-Ave-UNIT-C-Tulsa-OK-74105/22167782_zpid/,-95.973305,0.0,,Condominium
39,39,2075859240,52000,1,1.0,738,36.06716,"""2215 E 66th Pl S #1001""","""74136""",https://www.zillow.com/homedetails/2215-E-66th-Pl-S-1001-Tulsa-OK-74136/2075859240_zpid/,-95.9679,0.0,52707.00000000001,Condominium
40,40,22134599,82000,1,1.0,720,36.147182,"""450 W 7th St""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-Tulsa-OK-74119/22134599_zpid/,-95.99451,0.0,,Condominium
0,0,22220705,118000,1,1.0,759,36.033035,"""9031 S Delaware Ave""","""74137""",https://www.zillow.com/homedetails/9031-S-Delaware-Ave-Tulsa-OK-74137/22220705_zpid/,-95.94833,0.0,,Condominium
1,1,2059262581,225000,1,2.0,898,36.130928,"""2300 S Riverside Dr W #14-B""","""74114""",https://www.zillow.com/homedetails/2300-S-Riverside-Dr-W-14-B-Tulsa-OK-74114/2059262581_zpid/,-95.98776,1.0,1306.8,Condominium
2,2,2070561714,82000,1,1.0,720,36.14709,"""450 W 7th St APT 602""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-602-Tulsa-OK-74119/2070561714_zpid/,-95.99437,0.0,,Condominium
3,3,2059527516,117750,1,1.0,759,36.033035,"""9031 S Delaware Ave UNIT 702""","""74137""",https://www.zillow.com/homedetails/9031-S-Delaware-Ave-UNIT-702-Tulsa-OK-74137/2059527516_zpid/,-95.94833,0.0,,Condominium
4,4,2060248240,52500,1,1.0,696,36.06486,"""4680 E 68th St UNIT 272""","""74136""",https://www.zillow.com/homedetails/4680-E-68th-St-UNIT-272-Tulsa-OK-74136/2060248240_zpid/,-95.92442,0.0,,Condominium
5,5,2100892315,113500,1,1.0,759,36.033035,"""9031 S. Delaware Ave #UNIT 705""","""74137""",https://www.zillow.com/homedetails/9031-S-Delaware-Ave-UNIT-705-Tulsa-OK-74137/2100892315_zpid/,-95.94833,0.0,,Condominium
6,6,2061737439,66500,1,1.0,673,36.065025,"""6737 S Peoria Ave APT C106""","""74136""",https://www.zillow.com/homedetails/6737-S-Peoria-Ave-APT-C106-Tulsa-OK-74136/2061737439_zpid/,-95.975105,0.0,,Condominium
7,7,2085606011,85000,1,1.0,795,36.070107,"""6384 S 80th East Ave APT F""","""74133""",https://www.zillow.com/homedetails/6384-S-80th-East-Ave-APT-F-Tulsa-OK-74133/2085606011_zpid/,-95.88938,0.0,,Condominium
8,8,2101603524,36000,1,1.0,420,36.067192,"""1804 E 66th Pl UNIT E303""","""74136""",https://www.zillow.com/homedetails/1804-E-66th-Pl-UNIT-E303-Tulsa-OK-74136/2101603524_zpid/,-95.96355,0.0,,Condominium
9,9,22171677,95000,1,1.0,660,36.1402,"""1502 S Boulder Ave APT 18J""","""74119""",https://www.zillow.com/homedetails/1502-S-Boulder-Ave-APT-18J-Tulsa-OK-74119/22171677_zpid/,-95.98875,0.0,33671.88,Condominium
10,10,2061118563,113300,1,1.0,800,36.03306,"""2826 E 90th St UNIT 1602""","""74137""",https://www.zillow.com/homedetails/2826-E-90th-St-UNIT-1602-Tulsa-OK-74137/2061118563_zpid/,-95.94716,0.0,,Condominium
11,11,2097563848,85000,1,1.0,720,36.146946,"""450 W 7th St APT 302""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-302-Tulsa-OK-74119/2097563848_zpid/,-95.99422,0.0,,Condominium
12,12,22171630,105000,1,1.0,684,36.1402,"""1502 S Boulder Ave APT 14E""","""74119""",https://www.zillow.com/homedetails/1502-S-Boulder-Ave-APT-14E-Tulsa-OK-74119/22171630_zpid/,-95.98875,0.0,33671.88,Condominium
13,13,2088155087,80000,1,1.0,720,36.14709,"""450 W 7th St APT 1307""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-1307-Tulsa-OK-74119/2088155087_zpid/,-95.99437,0.0,,Condominium
14,14,2137833762,89900,1,1.0,720,36.14709,"""450 W 7th St APT 1309""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-1309-Tulsa-OK-74119/2137833762_zpid/,-95.99437,0.0,,Condominium
15,15,2060149954,72000,1,1.0,795,36.068325,"""7901 E 66th St APT B""","""74133""",https://www.zillow.com/homedetails/7901-E-66th-St-APT-B-Tulsa-OK-74133/2060149954_zpid/,-95.88836,0.0,,Condominium
16,16,2076691281,86060,1,1.0,720,36.146946,"""410 W 7th St APT 529""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-APT-529-Tulsa-OK-74119/2076691281_zpid/,-95.99422,0.0,,Condominium
17,17,22190221,99000,1,1.0,675,36.131924,"""6 E 22nd St #A108""","""74114""",https://www.zillow.com/homedetails/6-E-22nd-St-A108-Tulsa-OK-74114/22190221_zpid/,-95.98679,0.0,33671.88,Condominium
18,18,2061963781,35833,1,1.0,562,36.067192,"""1802 E 66th Pl #D108""","""74136""",https://www.zillow.com/homedetails/1802-E-66th-Pl-D108-Tulsa-OK-74136/2061963781_zpid/,-95.96355,0.0,,Condominium
19,19,2101603526,26779,1,1.0,420,36.067192,"""1802 E 66th Pl UNIT F307""","""74136""",https://www.zillow.com/homedetails/1802-E-66th-Pl-UNIT-F307-Tulsa-OK-74136/2101603526_zpid/,-95.96355,0.0,,Condominium
20,20,22134678,128500,1,1.0,720,36.146946,"""450 W 7th St #904""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-904-Tulsa-OK-74119/22134678_zpid/,-95.99422,0.0,,Condominium
21,21,2070070643,67000,1,1.0,780,36.064857,"""6736 S Lewis Ave UNIT 206""","""74136""",https://www.zillow.com/homedetails/6736-S-Lewis-Ave-UNIT-206-Tulsa-OK-74136/2070070643_zpid/,-95.959435,0.0,52707.00000000001,Condominium
22,22,22167880,140200,1,1.0,761,36.106327,"""1329 E 39th St S #B""","""74105""",https://www.zillow.com/homedetails/1329-E-39th-St-S-B-Tulsa-OK-74105/22167880_zpid/,-95.97431,0.0,,Condominium
23,23,22171738,400000,1,1.0,875,36.1402,"""1502 S Boulder Ave APT 24C""","""74119""",https://www.zillow.com/homedetails/1502-S-Boulder-Ave-APT-24C-Tulsa-OK-74119/22171738_zpid/,-95.98875,,,Condominium
24,24,2062588897,42500,1,1.0,656,36.06654,"""6663 S Victor Ave #H102""","""74136""",https://www.zillow.com/homedetails/6663-S-Victor-Ave-H102-Tulsa-OK-74136/2062588897_zpid/,-95.964874,0.0,52707.00000000001,Condominium
25,25,2060629826,157900,1,1.0,759,36.107033,"""1340 E 38th Pl #1340D""","""74105""",https://www.zillow.com/homedetails/1340-E-38th-Pl-1340D-Tulsa-OK-74105/2060629826_zpid/,-95.97325,0.0,,Condominium
26,26,2060563256,62500,1,1.0,784,36.065945,"""4342 E 67th St UNIT 594""","""74136""",https://www.zillow.com/homedetails/4342-E-67th-St-UNIT-594-Tulsa-OK-74136/2060563256_zpid/,-95.92939,0.0,,Condominium
27,27,2066536590,44000,1,1.0,762,36.06654,"""1730 E 67th St UNIT K206""","""74136""",https://www.zillow.com/homedetails/1730-E-67th-St-UNIT-K206-Tulsa-OK-74136/2066536590_zpid/,-95.964874,0.0,42340.32,Condominium
28,28,22167820,142000,1,1.0,761,36.107033,"""1406 E 38th Pl UNIT B""","""74105""",https://www.zillow.com/homedetails/1406-E-38th-Pl-UNIT-B-Tulsa-OK-74105/22167820_zpid/,-95.97325,0.0,,Condominium
29,29,2077361042,52500,1,2.0,800,36.06763,"""6618 S Zunis Ave #210""","""74136""",https://www.zillow.com/homedetails/6618-S-Zunis-Ave-210-Tulsa-OK-74136/2077361042_zpid/,-95.96026,1.0,,Condominium
30,30,2125399142,33500,1,1.0,762,36.06654,"""6663 S Victor Ave UNIT H210""","""74136""",https://www.zillow.com/homedetails/6663-S-Victor-Ave-UNIT-H210-Tulsa-OK-74136/2125399142_zpid/,-95.964874,0.0,,Condominium
31,31,79763759,125000,1,1.0,720,36.146946,"""450 W 7th St APT 1605""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-1605-Tulsa-OK-74119/79763759_zpid/,-95.99422,0.0,,Condominium
32,32,2131132204,127500,1,1.0,761,36.107037,"""1341 E 39th St UNIT B""","""74105""",https://www.zillow.com/homedetails/1341-E-39th-St-UNIT-B-Tulsa-OK-74105/2131132204_zpid/,-95.97326,0.0,,Condominium
33,33,2082673378,100000,1,1.0,795,36.068325,"""7901 E 66th St #22C""","""74133""",https://www.zillow.com/homedetails/7901-E-66th-St-22C-Tulsa-OK-74133/2082673378_zpid/,-95.88938,0.0,,Condominium
34,34,2069226860,210000,1,1.0,842,36.1545,"""114 S Boulder Ave #6""","""74103""",https://www.zillow.com/homedetails/114-S-Boulder-Ave-6-Tulsa-OK-74103/2069226860_zpid/,-95.993195,0.0,,Condominium
35,35,2060745143,33250,1,1.0,656,36.06654,"""6663 S Victor Ave UNIT H-103""","""74136""",https://www.zillow.com/homedetails/6663-S-Victor-Ave-UNIT-H-103-Tulsa-OK-74136/2060745143_zpid/,-95.964874,0.0,26564630.4,Condominium
36,36,2071906670,44500,1,1.0,784,36.065945,"""4344 E 67th St UNIT 707""","""74136""",https://www.zillow.com/homedetails/4344-E-67th-St-UNIT-707-Tulsa-OK-74136/2071906670_zpid/,-95.92939,0.0,36051998.4,Condominium
37,37,2131707175,93000,1,1.0,720,36.146946,"""450 W 7th St APT 606""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-606-Tulsa-OK-74119/2131707175_zpid/,-95.99422,0.0,,Condominium
38,38,2061237686,113000,1,1.0,720,36.146946,"""410 W 7th St APT 1224""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-APT-1224-Tulsa-OK-74119/2061237686_zpid/,-95.99422,0.0,,Condominium
39,39,2060958616,30000,1,1.0,806,36.06763,"""6610 S Zunis Ave #408""","""74136""",https://www.zillow.com/homedetails/6610-S-Zunis-Ave-408-Tulsa-OK-74136/2060958616_zpid/,-95.96026,0.0,,Condominium
40,40,22229378,51500,1,1.0,785,36.065952,"""4344 E 67th St S #708""","""74136""",https://www.zillow.com/homedetails/4344-E-67th-St-S-708-Tulsa-OK-74136/22229378_zpid/,-95.9294,0.0,,Condominium
0,0,2071493507,51500,1,1.0,784,36.065945,"""4344 E 67th St UNIT 708""","""74136""",https://www.zillow.com/homedetails/4344-E-67th-St-UNIT-708-Tulsa-OK-74136/2071493507_zpid/,-95.92939,0.0,,Condominium
1,1,2061617457,108000,1,1.0,720,36.146946,"""450 W 7th St APT 1406""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-1406-Tulsa-OK-74119/2061617457_zpid/,-95.99422,0.0,,Condominium
2,2,22168999,41000,1,1.0,738,36.066566,"""2217 E 67th St S #15D-8""","""74136""",https://www.zillow.com/homedetails/2217-E-67th-St-S-15D-8-Tulsa-OK-74136/22168999_zpid/,-95.959816,0.0,26564630.4,Condominium
3,3,2071709773,41000,1,1.0,738,36.066563,"""2217 E 67th St UNIT 1501""","""74136""",https://www.zillow.com/homedetails/2217-E-67th-St-UNIT-1501-Tulsa-OK-74136/2071709773_zpid/,-95.95981,0.0,26564630.4,Condominium
4,4,2099058381,87000,1,1.0,888,36.070107,"""6374 S 80th East Ave #42E""","""74133""",https://www.zillow.com/homedetails/6374-S-80th-East-Ave-42E-Tulsa-OK-74133/2099058381_zpid/,-95.88938,0.0,,Condominium
5,5,2068968951,43000,1,1.0,756,36.06553,"""4410 E 68th St UNIT 473""","""74136""",https://www.zillow.com/homedetails/4410-E-68th-St-UNIT-473-Tulsa-OK-74136/2068968951_zpid/,-95.926895,0.0,,Condominium
6,6,2061816502,105000,1,1.0,720,36.146946,"""410 W 7th St APT 1324""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-APT-1324-Tulsa-OK-74119/2061816502_zpid/,-95.99422,0.0,,Condominium
7,7,22134865,170000,1,1.0,720,36.146732,"""410 W 7th St""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-Tulsa-OK-74119/22134865_zpid/,-95.993904,0.0,,Condominium
8,8,2061960143,38500,1,1.0,488,36.06654,"""6639 S Victor Ave UNIT G305""","""74136""",https://www.zillow.com/homedetails/6639-S-Victor-Ave-UNIT-G305-Tulsa-OK-74136/2061960143_zpid/,-95.964874,0.0,,Condominium
9,9,2065605567,47000,1,1.0,806,36.066563,"""2205 E 67th St S #2008""","""74136""",https://www.zillow.com/homedetails/2205-E-67th-St-S-2008-Tulsa-OK-74136/2065605567_zpid/,-95.95981,0.0,26564630.4,Condominium
10,10,2103243212,45000,1,1.0,656,36.067192,"""1802 E 66th Pl UNIT F111""","""74136""",https://www.zillow.com/homedetails/1802-E-66th-Pl-UNIT-F111-Tulsa-OK-74136/2103243212_zpid/,-95.96355,0.0,,Condominium
11,11,22134670,126900,1,1.0,720,36.146946,"""410 W 7th St APT 2029""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-APT-2029-Tulsa-OK-74119/22134670_zpid/,-95.99422,0.0,,Condominium
12,12,2061971451,111000,1,1.0,720,36.146946,"""410 W 7th St APT 1725""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-APT-1725-Tulsa-OK-74119/2061971451_zpid/,-95.99422,0.0,,Condominium
13,13,2136614609,36000,1,1.0,738,36.066208,"""2215 E 67th St UNIT 1511""","""74136""",https://www.zillow.com/homedetails/2215-E-67th-St-UNIT-1511-Tulsa-OK-74136/2136614609_zpid/,-95.96001,0.0,,Condominium
14,14,22163612,60000,1,1.0,621,36.065372,"""6737 S Peoria Ave #B""","""74136""",https://www.zillow.com/homedetails/6737-S-Peoria-Ave-B-Tulsa-OK-74136/22163612_zpid/,-95.97514,0.0,,Condominium
15,15,2068956894,60000,1,1.0,621,36.065025,"""6737 S Peoria Ave APT B204""","""74136""",https://www.zillow.com/homedetails/6737-S-Peoria-Ave-APT-B204-Tulsa-OK-74136/2068956894_zpid/,-95.975105,0.0,,Condominium
16,16,22171563,100000,1,1.0,680,36.1402,"""1502 S Boulder Ave APT 8H""","""74119""",https://www.zillow.com/homedetails/1502-S-Boulder-Ave-APT-8H-Tulsa-OK-74119/22171563_zpid/,-95.98875,0.0,33671.88,Condominium
17,17,2127049362,35000,1,1.0,656,36.067192,"""1802 E 66th Pl UNIT F102""","""74136""",https://www.zillow.com/homedetails/1802-E-66th-Pl-UNIT-F102-Tulsa-OK-74136/2127049362_zpid/,-95.96355,0.0,26564630.4,Condominium
18,18,22134684,90000,1,1.0,720,36.147182,"""450 W 7th St""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-Tulsa-OK-74119/22134684_zpid/,-95.99451,0.0,,Condominium
19,19,2101414940,89900,1,1.0,720,36.146946,"""450 W 7th St APT 1504""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-1504-Tulsa-OK-74119/2101414940_zpid/,-95.99422,0.0,,Condominium
20,20,2062202817,90000,1,1.0,795,36.070107,"""6384 S 80th Ave E #B""","""74133""",https://www.zillow.com/homedetails/6384-S-80th-Ave-E-B-Tulsa-OK-74133/2062202817_zpid/,-95.88938,0.0,,Condominium
21,21,2078691602,48000,1,1.0,702,36.06486,"""6845 S Toledo Ave UNIT 352""","""74136""",https://www.zillow.com/homedetails/6845-S-Toledo-Ave-UNIT-352-Tulsa-OK-74136/2078691602_zpid/,-95.92442,0.0,,Condominium
22,22,22229352,40000,1,1.0,784,36.065952,"""4338 E 67th St S #590""","""74136""",https://www.zillow.com/homedetails/4338-E-67th-St-S-590-Tulsa-OK-74136/22229352_zpid/,-95.9294,0.0,,Condominium
23,23,2061979574,120000,1,1.0,759,36.107033,"""1417 E 38th Pl S #D""","""74105""",https://www.zillow.com/homedetails/1417-E-38th-Pl-S-D-Tulsa-OK-74105/2061979574_zpid/,-95.97325,0.0,,Condominium
24,24,2071642548,40000,1,1.0,784,36.065945,"""4338 E 67th St UNIT 590""","""74136""",https://www.zillow.com/homedetails/4338-E-67th-St-UNIT-590-Tulsa-OK-74136/2071642548_zpid/,-95.92939,0.0,36051998.4,Condominium
25,25,2091815580,87500,1,1.0,720,36.14709,"""450 W 7th St APT 706""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-706-Tulsa-OK-74119/2091815580_zpid/,-95.99411,0.0,,Condominium
26,26,2066603740,39100,1,1.0,673,36.065025,"""6737 S Peoria Ave #106B""","""74136""",https://www.zillow.com/homedetails/6737-S-Peoria-Ave-106B-Tulsa-OK-74136/2066603740_zpid/,-95.975105,0.0,,Condominium
27,27,22134792,100000,1,1.0,720,36.146946,"""410 W 7th St APT 1426""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-APT-1426-Tulsa-OK-74119/22134792_zpid/,-95.99422,0.0,,Condominium
28,28,2062498221,105000,1,1.0,795,36.070107,"""6380 S 80th East Ave APT B""","""74133""",https://www.zillow.com/homedetails/6380-S-80th-East-Ave-APT-B-Tulsa-OK-74133/2062498221_zpid/,-95.88938,0.0,,Condominium
29,29,2055671401,235000,1,1.0,900,36.130928,"""2300 S Riverside Dr W #5-A""","""74114""",https://www.zillow.com/homedetails/2300-S-Riverside-Dr-W-5-A-Tulsa-OK-74114/2055671401_zpid/,-95.98776,0.0,,Condominium
30,30,22164551,70000,1,1.0,795,36.071312,"""6353 S 80th Ave E #1-G""","""74133""",https://www.zillow.com/homedetails/6353-S-80th-Ave-E-1-G-Tulsa-OK-74133/22164551_zpid/,-95.88891,0.0,,Condominium
31,31,2124144138,33000,1,1.0,420,36.067192,"""1804 E 66th Pl UNIT E301""","""74136""",https://www.zillow.com/homedetails/1804-E-66th-Pl-UNIT-E301-Tulsa-OK-74136/2124144138_zpid/,-95.96355,0.0,,Condominium
32,32,2068956137,100000,1,1.0,720,36.146946,"""450 W 7th St APT 1104""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-1104-Tulsa-OK-74119/2068956137_zpid/,-95.99422,0.0,,Condominium
33,33,2065687877,40000,1,1.0,738,36.06763,"""6622 S Zunis Ave #1""","""74136""",https://www.zillow.com/homedetails/6622-S-Zunis-Ave-1-Tulsa-OK-74136/2065687877_zpid/,-95.96026,0.0,26564630.4,Condominium
34,34,2063208201,101000,1,1.0,888,36.070107,"""6384 S 80th East Ave #32H""","""74133""",https://www.zillow.com/homedetails/6384-S-80th-East-Ave-32H-Tulsa-OK-74133/2063208201_zpid/,-95.88938,0.0,,Condominium
35,35,2103688716,76000,1,1.0,720,36.146946,"""450 W 7th St APT 1204""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-1204-Tulsa-OK-74119/2103688716_zpid/,-95.99422,0.0,,Condominium
36,36,2088291475,89000,1,1.0,720,36.146946,"""450 W 7th St APT 1304""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-1304-Tulsa-OK-74119/2088291475_zpid/,-95.99422,0.0,,Condominium
37,37,2100388551,108000,1,1.0,720,36.147663,"""410 W 7th St APT 1726""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-APT-1726-Tulsa-OK-74119/2100388551_zpid/,-95.99411,0.0,,Condominium
38,38,2103853444,44900,1,1.0,762,36.067192,"""1802 E 66th Pl UNIT F202""","""74136""",https://www.zillow.com/homedetails/1802-E-66th-Pl-UNIT-F202-Tulsa-OK-74136/2103853444_zpid/,-95.96355,0.0,,Condominium
39,39,22220051,105000,1,1.0,771,36.029476,"""4619 E 93rd Ct #28B""","""74137""",https://www.zillow.com/homedetails/4619-E-93rd-Ct-28B-Tulsa-OK-74137/22220051_zpid/,-95.925095,,,Condominium
40,40,22134815,105000,1,1.0,720,36.146946,"""410 W 7th St APT 1927""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-APT-1927-Tulsa-OK-74119/22134815_zpid/,-95.99422,0.0,,Condominium
0,0,2063443616,38500,1,1.0,631,36.065025,"""6737 S Peoria Ave #102C""","""74136""",https://www.zillow.com/homedetails/6737-S-Peoria-Ave-102C-Tulsa-OK-74136/2063443616_zpid/,-95.975105,0.0,52707.00000000001,Condominium
1,1,22134707,70500,1,1.0,720,36.147182,"""450 W 7th St""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-Tulsa-OK-74119/22134707_zpid/,-95.99451,0.0,,Condominium
2,2,2065393957,198000,1,1.0,815,36.1545,"""122 S Boulder Ave #4""","""74103""",https://www.zillow.com/homedetails/122-S-Boulder-Ave-4-Tulsa-OK-74103/2065393957_zpid/,-95.993195,0.0,,Condominium
3,3,2071708361,70500,1,1.0,720,36.146946,"""450 W 7th St APT 1905""","""74119""",https://www.zillow.com/homedetails/450-W-7th-St-APT-1905-Tulsa-OK-74119/2071708361_zpid/,-95.99422,0.0,,Condominium
4,4,22167809,151500,1,1.0,761,36.106472,"""1336 E 38th Pl UNIT B""","""74105""",https://www.zillow.com/homedetails/1336-E-38th-Pl-UNIT-B-Tulsa-OK-74105/22167809_zpid/,-95.97397,0.0,,Condominium
5,5,2063309737,151500,1,1.0,761,36.107033,"""1336 E 38th Pl S #1336B""","""74105""",https://www.zillow.com/homedetails/1336-E-38th-Pl-S-1336B-Tulsa-OK-74105/2063309737_zpid/,-95.97325,0.0,,Condominium
6,6,2084712705,43000,1,1.0,738,36.06763,"""6618 S Zunis Ave UNIT 207""","""74136""",https://www.zillow.com/homedetails/6618-S-Zunis-Ave-UNIT-207-Tulsa-OK-74136/2084712705_zpid/,-95.96026,0.0,26564630.4,Condominium
7,7,22171710,95000,1,1.0,660,36.1402,"""1502 S Boulder Ave APT 21J""","""74119""",https://www.zillow.com/homedetails/1502-S-Boulder-Ave-APT-21J-Tulsa-OK-74119/22171710_zpid/,-95.98875,0.0,33671.88,Condominium
8,8,2063082068,51667,1,1.0,688,36.038914,"""2421 E 87th St #2U261""","""74137""",https://www.zillow.com/homedetails/2421-E-87th-St-2U261-Tulsa-OK-74137/2063082068_zpid/,-95.95371,0.0,,Condominium
9,9,2063082070,51667,1,1.0,688,36.038914,"""2423 E 87th St #3D174""","""74137""",https://www.zillow.com/homedetails/2423-E-87th-St-3D174-Tulsa-OK-74137/2063082070_zpid/,-95.95371,0.0,,Condominium
10,10,2103335133,31500,1,1.0,738,36.066563,"""6609 S Zunis Ave UNIT 2511""","""74136""",https://www.zillow.com/homedetails/6609-S-Zunis-Ave-UNIT-2511-Tulsa-OK-74136/2103335133_zpid/,-95.95981,0.0,42340.32,Condominium
11,11,22159545,90000,1,2.0,1088,36.08001,"""1037 E 57th Pl UNIT 4""","""74105""",https://www.zillow.com/homedetails/1037-E-57th-Pl-UNIT-4-Tulsa-OK-74105/22159545_zpid/,-95.978294,1.0,1219.68,Condominium
12,12,22164545,77000,1,1.0,888,36.07131,"""6353 S 80th East Ave #1A""","""74133""",https://www.zillow.com/homedetails/6353-S-80th-East-Ave-1A-Tulsa-OK-74133/22164545_zpid/,-95.88891,0.0,,Condominium
13,13,22171641,95000,1,1.0,684,36.1402,"""1502 S Boulder Ave APT 15E""","""74119""",https://www.zillow.com/homedetails/1502-S-Boulder-Ave-APT-15E-Tulsa-OK-74119/22171641_zpid/,-95.98875,0.0,5401.44,Condominium
14,14,2065406621,76600,1,1.0,888,36.071312,"""6353 S 80th Ave E #1-A""","""74133""",https://www.zillow.com/homedetails/6353-S-80th-Ave-E-1-A-Tulsa-OK-74133/2065406621_zpid/,-95.88891,0.0,,Condominium
15,15,2103244902,36400,1,1.0,712,36.09272,"""4808 S Victor Ave UNIT C""","""74105""",https://www.zillow.com/homedetails/4808-S-Victor-Ave-UNIT-C-Tulsa-OK-74105/2103244902_zpid/,-95.96636,0.0,42340.32,Condominium
16,16,2078200559,78500,1,1.0,750,36.146946,"""410 W 7th St S #1027""","""74119""",https://www.zillow.com/homedetails/410-W-7th-St-S-1027-Tulsa-OK-74119/2078200559_zpid/,-95.99422,0.0,,Condominium
17,17,2064133284,82500,1,1.0,759,36.033035,"""9001 S Delaware Ave #1106""","""74137""",https://www.zillow.com/homedetails/9001-S-Delaware-Ave-1106-Tulsa-OK-74137/2064133284_zpid/,-95.94833,0.0,,Condominium
